text,audio_filepath,utterance_pitch_mean,utterance_pitch_std,snr,c50,speech_duration,speaking_rate,duration,language,speaker,speaker_id,name,PESQ,speaker_name,style,dataset,STOI,SI-SDR,MOS,data
बालीबाट रेसिन जम्मा गर्ने किसानहरू कन्दहार हुँदै मुख्य सडकनजिकै समेत सञ्चालन भइरहेका छन् अनि किसानहरू पूर्ण रूपमा अफिम पपीबाट रेसिन जम्मा गर्न बाहिरिएका छन्,3940649673950971_chunk_1_enhanced.wav,143.55227661132812,18.711170196533203,70.8017807006836,58.121803283691406,19.456875000000004,8.017731521634381,20.1380208333,Nepali,Male,S4259355800372553,3940649673950971_chunk_1_enhanced.wav,3.421875,,,IndicVoices-R,0.9609375,27.375,3.9055895805358887,/data-3/praveen/ivr
कोसिस गर्नु पर्ने रहेछ अरु अरु फोटोग्राफीहरू देख्दा मलाई यो आभास भयो कि मैले अझै अझै धेरै सङ्घर्ष गर्नुपर्ने रहेछ फोटोग्राफीमा भन्ने महसुस पाएँ,3940649673996123_chunk_8_enhanced.wav,103.61436462402344,13.55803680419922,56.92952346801758,51.66593933105469,13.618125000000004,10.500711368121529,14.1760208333,Nepali,Male,S4259827900303688,3940649673996123_chunk_8_enhanced.wav,2.46875,,,IndicVoices-R,0.953125,14.625,3.095322132110596,/data-3/praveen/ivr
हामी रोप्छौँ अन्न सागसब्जीदेखि लिएर इत्यादि कुरो रोप्छौँ मेन कुरो चाहिँ नयाँ सब्जी,3940649673960902_chunk_17_enhanced.wav,142.3406524658203,23.7029037475586,63.83564376831055,36.99335861206055,6.699375000000001,12.23994775632055,6.781,Nepali,Male,S4257606400386774,3940649673960902_chunk_17_enhanced.wav,3.171875,,,IndicVoices-R,0.984375,25.75,4.33908748626709,/data-3/praveen/ivr
विशेष गरी शहरीय,3940649674018062_chunk_4_enhanced.wav,106.47919464111328,29.309783935546875,57.26593017578125,32.309688568115234,3.88125,3.864734299516908,4.1920208333,Nepali,Male,S4259433800357111,3940649674018062_chunk_4_enhanced.wav,2.1875,,,IndicVoices-R,0.84375,8.5,4.512956142425537,/data-3/praveen/ivr
अलिक निक्कै नै बढो अले धेरै एरिया मैले ढाक्दै पनि गए अरू साथीहरू पनि अलिक धेरै नै बनाए,3940649673994033_chunk_9_enhanced.wav,161.91470336914062,33.047576904296875,64.61672973632812,53.40127182006836,6.294375,13.662992751464602,6.3060208333,Nepali,Male,S4259362300382380,3940649673994033_chunk_9_enhanced.wav,3.265625,,,IndicVoices-R,0.96484375,15.5625,4.452851295471191,/data-3/praveen/ivr
संसारले एसलाई मानेको छ र सपै आफ्ना मान्छेको घरमा जाँदै टीका थाप्दै मिठो मसिनो जे जस्तो छ खायो सबैलाई भेटघाट गर्यो सन्च सुविस्ता सोधिखोजी गर्यो आफ्नो हालखबर बतायो तेसपछि फनक्क फर्केर आयो फेरि हाम्रो पनि घरमा नाता गोताहरू छन् आउँदै छन् होला भन्यो आफ्नो मान्छे सम्झियो फनक्क फर्केर आयो,3940649674016465_chunk_14_enhanced.wav,121.97716522216795,23.3176383972168,52.10138702392578,56.73501586914063,19.13625,14.736429551244363,19.1700208333,Nepali,Male,S4259475400367735,3940649674016465_chunk_14_enhanced.wav,3.15625,,,IndicVoices-R,0.9765625,20.375,3.2290728092193604,/data-3/praveen/ivr
युट्युबमा हेरेरै सिकेको हुँ याँनेर युट्युब च्यानलहरू त छैन तर मैले युट्युबमा हेरेरै सिकेको यसको विषयमा चैँ,3940649674030574_chunk_12_enhanced.wav,116.7642593383789,15.48310661315918,55.10955047607422,49.253997802734375,6.91875,15.320686540198736,6.9760208333,Nepali,Male,S4258553600320985,3940649674030574_chunk_12_enhanced.wav,3.21875,,,IndicVoices-R,0.98828125,16.0,4.3616943359375,/data-3/praveen/ivr
आमाम्मा त्यो जुत्ताले गर्दा फेरि नि मेरो हेर मेरो नि अहिले जगिङ जानु बन्द भो हो अस्ति सिलाको आमाम् ड्याङडुङ फाटिहाल्यो दुई दिनमै फाट्यो पानीले भिजेर,3940649674011668_chunk_9_enhanced.wav,151.0142364501953,27.03030776977539,62.54573822021485,41.73025131225586,9.736875,15.199948648822131,9.762,Nepali,Male,S4259602400354787,3940649674011668_chunk_9_enhanced.wav,3.953125,,,IndicVoices-R,0.984375,23.625,4.391701698303223,/data-3/praveen/ivr
के तपईँँ राज्य नागाल्यान्डमा केन्द्र प्रकाश स्थानीय कार्यालय भएका इएसआइसी केन्द्र खोज्न मद्दत गर्न सक्नुहुन्छ,3940649673981199_chunk_1_enhanced.wav,134.60247802734375,41.06977081298828,60.72104263305664,52.13874816894531,7.965000000000001,13.684871311989957,7.989,Nepali,Male,S4259644800354773,3940649673981199_chunk_1_enhanced.wav,3.609375,,,IndicVoices-R,0.98828125,23.875,4.432446002960205,/data-3/praveen/ivr
तेसको बादमा चै हामी इक्जाम गर्नु गोयौँ भने चै सफलता हासिल हुन्छ हो र मेरो चै यो हो सजेसन सबभन्दा बेसी राम्रो,3940649673982378_chunk_47_enhanced.wav,120.3992919921875,26.708858489990234,61.07027053833008,39.64994812011719,9.736875,11.091854419410744,9.7600208333,Nepali,Male,S4258134000306992,3940649673982378_chunk_47_enhanced.wav,3.03125,,,IndicVoices-R,0.97265625,21.0,4.460003852844238,/data-3/praveen/ivr
भारतका प्रसिद्ध नृत्यहरू भरतनाट्यम कथ्थककली बिहु कत्थक हुन् भारतका प्रसिद्ध निर्तकहरू बिर्जु महाराज उदय शङ्कर शोभा ना नारायणहरू हुन्,3940649673972730_chunk_1_enhanced.wav,126.269775390625,19.3275146484375,56.71770095825195,53.7197380065918,14.951250000000002,8.828693253072485,15.6830208333,Nepali,Male,S4257806300354453,3940649673972730_chunk_1_enhanced.wav,3.59375,,,IndicVoices-R,0.98828125,19.25,4.43540620803833,/data-3/praveen/ivr
पन्ध्र अगस्ट फस जनवरी दुई छब्बिस जनवरी,3940649673985208_chunk_1_enhanced.wav,146.37796020507812,21.351696014404297,49.70172119140625,33.04722213745117,4.9106250000000005,7.738322514954817,4.9600208333,Nepali,Male,S4258564000363122,3940649673985208_chunk_1_enhanced.wav,3.671875,,,IndicVoices-R,1.0,23.0,4.461317539215088,/data-3/praveen/ivr
हामीेले आफ्नो जीवनलाई सुरक्षित राख्ने हामीले मैले कोसिस गरेँ त्यसरी नै कुनै प्रकारको रोगकष्टहरूबाट बाँच्नको लागि पनि कतिवडा एक्सरसाइज गरेर ते तेल तेलाई पनि पुरा गर्नसकेँ अनि यसरी नै चौबिस सालको,3940649673964966_chunk_24_enhanced.wav,145.67860412597656,18.74187660217285,62.3441162109375,53.48659896850586,16.90875,11.414208619797442,17.0580208333,Nepali,Male,S4259675300304689,3940649673964966_chunk_24_enhanced.wav,3.328125,,,IndicVoices-R,0.9921875,21.875,4.3710455894470215,/data-3/praveen/ivr
ବାହାର ଲୋକମାନେ ବଡ଼ ବଡୁଆ ଲୋକମାନେ ଆସିକି ସେମାନେ ଚିକିତ୍ସା ହୁଅନ୍ତି କିନ୍ତୁ କିନ୍ତୁ ଗରିବ ଶ୍ରେଣୀର ଲୋକମାନେ ସେଠିକୁ ଚିକିତ୍ସା ହବାକୁ ଗଲେ ବହୁତ ଅର୍ଥ ଦରକାର ତେଣୁ ସେମାନେ ତଥାବି ଯାଆନ୍ତି ଗଲାପରେ ବହୁତ ପଇସା ପତ୍ର ନିଅନ୍ତି ସେଠି କିନ୍ତୁ ସିଟି ସ୍କାନ୍ କରିବାପାଇଁ କିଛି ଯନ୍ତ୍ରପାତି ବି ନଥାଏ ତେଣୁକରି ସେ ବାହାରକୁ ଯାଆନ୍ତି କିଛି ମାତ୍ରାରେ ଲୋକମାନେ ମଧ୍ୟ ନଯାଇ ପାରିକି ମୃତ୍ୟୁବରଣ କରନ୍ତି,1688849860303067_chunk_2_enhanced.wav,213.91229248046875,26.02007293701172,55.54441452026367,28.53880500793457,19.929375,16.759180857402704,19.937,Odia,Female,S4259973700362101,1688849860303067_chunk_2_enhanced.wav,3.21875,,,IndicVoices-R,0.9609375,17.75,4.356318473815918,/data-3/praveen/ivr
ରୁ ଏଗାର ଦୁଇ ହଜାର ଅଠର ଓ ହିତାଧିକାରୀ ନାମ ଭାବେ ଜୁବଲି ଶତପଥୀ ପୂରଣ କର,1688849860281529_chunk_3_enhanced.wav,237.9860992431641,38.08959579467773,57.47065353393555,57.48178863525391,11.626875000000002,5.332473257001558,11.6828958333,Odia,Female,S4258978300303316,1688849860281529_chunk_3_enhanced.wav,3.53125,,,IndicVoices-R,0.98046875,25.75,4.387864589691162,/data-3/praveen/ivr
ଶିବ ରାତ୍ର ମେରୁ ଓ ରଥ ଯାତ୍ରା ପାଳନ କରାଯାଏ ଯୋଉଟା କି ଆମର ପରମ୍ପରା,1688849860298108_chunk_2_enhanced.wav,212.9861297607422,54.91826629638672,47.53533935546875,44.50572204589844,8.64,6.828703703703703,9.048,Odia,Female,S4258875300320631,1688849860298108_chunk_2_enhanced.wav,3.8125,,,IndicVoices-R,1.0,28.625,4.44009256362915,/data-3/praveen/ivr
ଏବଂ ଯେଉଁମାନଙ୍କର ଧନୀ ଶ୍ରେଣୀର ଘର ଲୋକ ସେମାନେ ମଣ୍ଡପରେ ଧୂମଧାମରେ ବିବାହ କରିଥାନ୍ତି,1688849860304602_chunk_3_enhanced.wav,232.27394104003903,21.02793312072754,48.58869552612305,45.164886474609375,6.294375,11.756528646609077,6.3030208333,Odia,Female,S4259657100368834,1688849860304602_chunk_3_enhanced.wav,2.921875,,,IndicVoices-R,0.9609375,14.5625,4.463680744171143,/data-3/praveen/ivr
ସଜାଡ଼ି ପତ୍ରଟିକୁ ସଜାଡ଼ି ରଖି ତାକୁ ଭଲଭାବେ କରି ବାହାରକୁ ବ୍ୟବସାୟ କରିବାକୁ ଦେଇଥାଏ ବାହାର ଦେଶକୁ ସେଗୁଡ଼ାକ ସବୁ ରପ୍ତାନୀ କରେ ଏମିତିକି କାର୍ଯ୍ୟ କରିବାରେ ମୋର ଲାଭଦାୟକ ହୋଇଥାଏ,1688849860298708_chunk_5_enhanced.wav,210.4171295166016,24.264732360839844,61.76238250732422,33.71538162231445,18.376875,8.162432404856647,18.4000208333,Odia,Female,S4259630000381542,1688849860298708_chunk_5_enhanced.wav,3.03125,,,IndicVoices-R,0.95703125,14.9375,4.372234344482422,/data-3/praveen/ivr
ସେହି ବେପାରରେ ମୋର ଅଧିକ ଲାଭ ହୋଇଥିଲା ତାକୁ ବଢ଼ାଇ ମୁଁ ଆସ୍ତେ ଆସ୍ତେ,1688849860311793_chunk_2_enhanced.wav,228.55259704589844,11.287837982177734,63.0063705444336,59.680809020996094,5.821875,10.134192163177673,5.8250208333,Odia,Female,S4259936400362016,1688849860311793_chunk_2_enhanced.wav,3.828125,,,IndicVoices-R,0.99609375,24.875,4.468981742858887,/data-3/praveen/ivr
ଟେକ୍ନୋଲୋଜି କିପରି ଟ୍ରାନ୍ସପୋର୍ଟ ଶିଳ୍ପକୁ ସାହାଯ୍ୟ କରୁଛି ଟେକ୍ନୋଲୋଜି ଆମକୁ ଏତେ ସହଜ କରେଇ ସାରିଲାଣି ଯେ ଆମେ ଖୁବ କମ ସମୟ ମଧ୍ୟରେ ଗୋଟେ ଦେଶରୁ ଅନ୍ୟ ଦେଶକୁ ପହଞ୍ଚି ପହଞ୍ଚି ଯାଇପାରୁଛେ,1688849860308129_chunk_1_enhanced.wav,181.0364685058593,31.13114356994629,50.571067810058594,37.99325180053711,12.335625,12.970562902163447,12.3520208333,Odia,Female,S4259718800308197,1688849860308129_chunk_1_enhanced.wav,3.0,,,IndicVoices-R,0.96484375,16.375,4.443787574768066,/data-3/praveen/ivr
ସକାଳୁ ଦୌଡ଼ିବା ସମୟରେ ଆମକୁ ବିଭିନ୍ନ ପ୍ରାକୃତିକ ସୌନ୍ଦର୍ଜ୍ୟ ଦେଖିବାର ସୁଯୋଗ ମିଳେ ଏବଂ ଦିନ ଯାକ ଦିନସାରା ଆମେ ଆମକୁ ଅଳସୁଆମୀରୁ ମୁକ୍ତି ମିଳେ ଏବଂ ମଣିଷକୁ ଫୁର୍ତ୍ତୀ ଲାଗେ,1688849860309792_chunk_4_enhanced.wav,220.4013519287109,46.69974899291992,55.0737190246582,42.86388397216797,13.044375000000002,11.269225240764696,13.521,Odia,Female,S4256710200330526,1688849860309792_chunk_4_enhanced.wav,3.765625,,,IndicVoices-R,0.99609375,29.75,4.393363952636719,/data-3/praveen/ivr
ସେମାନଙ୍କୁ ସାହାଯ୍ୟ କରିଥାଏ ଏବଂ ସେମାନେ ବିଭିନ୍ନ ପ୍ରକାର ନିଯୁକ୍ତି ପାଇଥାନ୍ତି ଏବଂ ସୁବିଧା ସୁଯୋଗ ମଧ୍ୟ ପାଇଥାନ୍ତି ଏମିତି କୃଷି ପ୍ରାଣୀ ମିତ୍ର ବିଭିନ୍ନ ପ୍ରକାର କାର୍ଯ୍ୟରେ ନିଯୁକ୍ତି ହୋଇଥାନ୍ତି,1688849860310059_chunk_4_enhanced.wav,213.2356414794922,21.31577491760254,59.41981506347656,53.92135238647461,12.099375000000002,13.96766361898858,12.162,Odia,Female,S4259407300338599,1688849860310059_chunk_4_enhanced.wav,4.0625,,,IndicVoices-R,0.99609375,24.375,4.496856212615967,/data-3/praveen/ivr
ପୁରୁଣା ନବେ ଦଶକ କ୍ଲାସିକ୍ ସଙ୍ଗୀତ ବଜେଇବାକୁ ଚେଷ୍ଟା କର,1688849860278266_chunk_1_enhanced.wav,201.96942138671875,23.299461364746094,48.64745330810547,59.534549713134766,3.5943750000000003,13.63241175447748,3.7200208333,Odia,Female,S4259972200362636,1688849860278266_chunk_1_enhanced.wav,3.234375,,,IndicVoices-R,0.99609375,26.5,4.491119861602783,/data-3/praveen/ivr
ନିରୁପମା ବେଉରାଙ୍କୁ ମୋର ଜିଓ ମନି କ୍ୟୁଆର କୋଡ଼ ହ୍ଵାଟ୍ସ୍ଆପ୍ ଜରିଆରେ ପଠାଅ,1688849860304372_chunk_1_enhanced.wav,189.2405700683593,19.961158752441406,63.54956817626953,56.61384582519531,8.488125,7.53994551211251,8.7571041667,Odia,Female,S4256769000331366,1688849860304372_chunk_1_enhanced.wav,3.828125,,,IndicVoices-R,0.98828125,21.875,4.432412624359131,/data-3/praveen/ivr
ଶରୀରର ଅଶୀ ପ୍ରତିଶତ ରୋଗ ଭଲ ହୋଇଯାଇଥାଏ,1688849860279133_chunk_2_enhanced.wav,148.22607421875,32.155574798583984,68.38607788085938,59.64893341064453,5.045625,6.738511086337173,5.0550208333,Odia,Male,S4258470700329310,1688849860279133_chunk_2_enhanced.wav,3.3125,,,IndicVoices-R,0.9921875,17.25,4.45538330078125,/data-3/praveen/ivr
